engine_id,cylinder,frequency_khz,column,amplitude_mv,imputed_value_mv,was_imputed,signed_deviation,anomaly_score,is_suspicious
test_0011,14,10,mV_10,32.039,,False,-7.691805775562069,7.839140264359008,True
test_0011,14,11,mV_11,27.17,,False,-7.12829092064875,7.13930015594831,True
test_0011,14,12,mV_12,22.127,,False,-6.608813006933668,6.929468662425464,True
test_0011,14,13,mV_13,14.335,,False,-7.37195771518577,7.5418083199908565,True
test_0011,14,14,mV_14,9.094,,False,-8.814504842658218,7.783872949471229,True
test_0011,14,15,mV_15,12.833,,False,-6.134524397382714,6.33086845710088,True
test_0011,14,16,mV_16,17.06,,False,-4.239920190979873,4.997921920255331,True
test_0011,14,17,mV_17,16.264,,False,-5.3773229016788635,4.8992532684257455,True
test_0011,14,18,mV_18,19.733,,False,-4.6024470793653816,5.14098343525702,True
test_0011,14,19,mV_19,20.693,,False,-5.981716680618456,5.98566210770604,True
test_0011,14,20,mV_20,17.299,,False,-7.376767990221868,5.183813165265548,True
test_0011,15,0,mV_0,34.007,,False,-0.43098064667094005,0.30839730140297317,False
test_0011,15,1,mV_1,26.783,,False,-0.3716279122700125,0.3050658957466182,False
test_0011,15,2,mV_2,23.367,,False,0.04602711177550788,0.23145618876065915,False
test_0011,15,3,mV_3,29.977,,False,0.46214261922160826,0.3579648365849967,False
test_0011,15,4,mV_4,38.515,,False,0.4615469961212625,0.3815696981551995,False
test_0011,15,5,mV_5,45.946,,False,0.1410421811566647,0.18780300892440088,False
test_0011,15,6,mV_6,52.255,,False,-0.0075806772630116455,0.04170845192491401,False
test_0011,15,7,mV_7,56.828,,False,0.010630272016968022,0.02825102335570782,False
test_0011,15,8,mV_8,58.068,,False,-0.0841628721258836,0.07403203259679114,False
test_0011,15,9,mV_9,57.784,,False,-0.11717211411842932,0.07962677509068555,False
test_0011,15,10,mV_10,,54.41921140504369,True,,,False
test_0011,15,11,mV_11,,47.615608303280816,True,,,False
test_0011,15,12,mV_12,40.359,,False,0.2078807440515476,0.22834798930121714,False
test_0011,15,13,mV_13,34.158,,False,0.49763046910177333,0.492180865456488,False
test_0011,15,14,mV_14,29.76,,False,0.7655817795708578,0.5071985070608722,False
test_0011,15,15,mV_15,,25.653088475343697,True,,,False
test_0011,15,16,mV_16,26.307,,False,0.6422841556972814,0.4952325925476876,False
test_0011,15,17,mV_17,28.344,,False,0.6963620587961875,0.6422496995377565,False
test_0011,15,18,mV_18,31.194,,False,0.5339905248613696,0.4410857771297316,False
test_0011,15,19,mV_19,,34.69837001187802,True,,,False
test_0011,15,20,mV_20,33.663,,False,0.6416604791388284,0.3208302395694142,False
test_0011,16,0,mV_0,35.046,,False,-0.012094873152599142,0.1041442308750051,False
test_0011,16,1,mV_1,28.844,,False,0.39238717719482213,0.23072652125524248,False
test_0011,16,2,mV_2,22.967,,False,-0.1260368574787265,0.2948032188652681,False
test_0011,16,3,mV_3,27.794,,False,-0.5347519833087973,0.3374825294486199,False
test_0011,16,4,mV_4,36.995,,False,-0.15438929369815854,0.21165547654562974,False
test_0011,16,5,mV_5,45.573,,False,-0.0030913354774045635,0.10543157409094248,False
test_0011,16,6,mV_6,52.964,,False,0.26115433171080227,0.273707059151977,False
test_0011,16,7,mV_7,58.405,,False,0.569428237708899,0.4882945178760932,False
test_0011,16,8,mV_8,59.946,,False,0.5531672643757723,0.5313558181945433,False
test_0011,16,9,mV_9,59.482,,False,0.449660506317729,0.4744069558721947,False
test_0011,16,10,mV_10,56.04,,False,0.44513954647754844,0.39260711605540133,False
test_0011,16,11,mV_11,48.232,,False,0.2304888649487794,0.23054859606959344,False
test_0011,16,12,mV_12,39.76,,False,-0.016077107903266424,0.10094350488481525,False
test_0011,16,13,mV_13,32.549,,False,-0.14113093878394878,0.17430971175088517,False
test_0011,16,14,mV_14,27.248,,False,-0.3988998615323766,0.34525014219843203,False
test_0011,16,15,mV_15,24.332,,False,-0.44206990694502607,0.34009708055097315,False
test_0011,16,16,mV_16,24.944,,False,-0.07734864678146387,0.3148606076167673,False
test_0011,16,17,mV_17,28.277,,False,0.6626752299591154,0.6653437630520029,False
test_0011,16,18,mV_18,32.811,,False,1.2586759455083167,0.87365887051852,False
test_0011,16,19,mV_19,34.322,,False,0.314608361098331,0.5346324519738797,False
test_0011,16,20,mV_20,32.865,,False,0.25063714019053984,0.20397066036985267,False
test_0012,1,0,mV_0,27.052,,False,-1.0113329767764747,0.7790122557798593,False
test_0012,1,1,mV_1,21.369,,False,-1.0933830695664881,0.8719465755375129,False
test_0012,1,2,mV_2,21.168,,False,-0.2896871862406003,0.5384628904896799,False
test_0012,1,3,mV_3,29.202,,False,-0.48109411991103074,0.33702886783673647,False
test_0012,1,4,mV_4,37.656,,False,-0.09624004528428426,0.20032125184748678,False
test_0012,1,5,mV_5,44.425,,False,-0.12771079691034787,0.09217954073669003,False
test_0012,1,6,mV_6,49.711,,False,0.01705652384178012,0.08435012601853892,False
test_0012,1,7,mV_7,52.75,,False,0.17557665948024753,0.11415369879411,False
test_0012,1,8,mV_8,53.177,,False,0.08840495237416476,0.08809664105714426,False
test_0012,1,9,mV_9,,50.85261609618597,True,,,False
test_0012,1,10,mV_10,47.728,,False,-0.12950765022370625,0.23132386892457862,False
test_0012,1,11,mV_11,40.299,,False,-0.666280175250902,0.6498574783310185,False
test_0012,1,12,mV_12,32.908,,False,-1.1373619125985637,0.7352510001120074,False
test_0012,1,13,mV_13,,28.869020958308596,True,,,False
test_0012,1,14,mV_14,23.555,,False,-1.2289175280910318,0.913152974687123,False
test_0012,1,15,mV_15,21.497,,False,-1.1947768425664285,1.0416278636458363,False
test_0012,1,16,mV_16,22.955,,False,-0.548040241359456,0.6118689849883049,False
test_0012,1,17,mV_17,26.319,,False,-0.15661861466787913,0.24769940579485591,False
test_0012,1,18,mV_18,30.417,,False,-0.12952015248420945,0.10391472990907451,False
test_0012,1,19,mV_19,,31.150643120586267,True,,,False
test_0012,1,20,mV_20,30.459,,False,-0.15361631172968623,0.07680815586484312,False
test_0012,2,0,mV_0,29.715,,False,0.062288596735884036,0.08290344774519909,False
test_0012,2,1,mV_1,24.877,,False,0.2070365975090283,0.2818458283571078,False
test_0012,2,2,mV_2,20.328,,False,-0.6510215216744906,0.9390220737223882,False
test_0012,2,3,mV_3,25.335,,False,-2.2470086540315433,1.6806919351337215,False
test_0012,2,4,mV_4,34.0,,False,-1.5777289107973094,1.6244413192411726,False
test_0012,2,5,mV_5,41.921,,False,-1.0952988013385287,1.1615422351328215,False
test_0012,2,6,mV_6,47.35,,False,-0.8778424270569185,0.9176886997902132,False
test_0012,2,7,mV_7,49.941,,False,-0.8197711437084872,0.8767867195006723,False
test_0012,2,8,mV_8,50.0,,False,-0.9897621635287961,0.8966828434382732,False
test_0012,2,9,mV_9,49.784,,False,-0.7874359029870134,0.6803159101789464,False
test_0012,2,10,mV_10,47.648,,False,-0.15662967121296312,0.2958749651988645,False
test_0012,2,11,mV_11,41.969,,False,-0.08280461538251842,0.17627460045348475,False
test_0012,2,12,mV_12,34.926,,False,-0.38285949983593903,0.38937715813717566,False
test_0012,2,13,mV_13,28.644,,False,-0.7089850174943061,0.6196413167567872,False
test_0012,2,14,mV_14,24.744,,False,-0.6777357322025979,0.6348616220744702,False
test_0012,2,15,mV_15,22.951,,False,-0.47499000639837885,0.5296836145890234,False
test_0012,2,16,mV_16,23.063,,False,-0.4910187133567378,0.5746109928258731,False
test_0012,2,17,mV_17,24.957,,False,-0.8414165381916382,0.8305136660029503,False
test_0012,2,18,mV_18,28.144,,False,-1.148202874271787,0.9306722328991056,False
test_0012,2,19,mV_19,30.3,,False,-0.5848666448612105,0.608945542570314,False
test_0012,2,20,mV_20,30.532,,False,-0.11784600628704776,0.20513966435882652,False
test_0012,3,0,mV_0,30.822,,False,0.5085894160667813,0.36277113479450024,False
test_0012,3,1,mV_1,25.489,,False,0.43390570704443837,0.4834118721466479,False
test_0012,3,2,mV_2,20.546,,False,-0.5572466584309335,0.8084281493158411,False
test_0012,3,3,mV_3,26.565,,False,-1.685313573357059,1.1548459642100852,False
test_0012,3,4,mV_4,36.187,,False,-0.6915100516952897,0.832242974796614,False
test_0012,3,5,mV_5,44.081,,False,-0.26063822243881773,0.3446060736924403,False
test_0012,3,6,mV_6,49.229,,False,-0.16563779819683594,0.15014880191158664,False
test_0012,3,7,mV_7,52.279,,False,0.008681388813856945,0.05011948661186613,False
test_0012,3,8,mV_8,52.865,,False,-0.017477370622914705,0.037378103335771275,False
test_0012,3,9,mV_9,52.46,,False,0.10587628328339875,0.21893777813028423,False
test_0012,3,10,mV_10,50.017,,False,0.6465211753314247,0.49979118720720284,False
test_0012,3,11,mV_11,43.924,,False,0.6002461148825632,0.5354089386449192,False
test_0012,3,12,mV_12,36.738,,False,0.2946223494831259,0.3025225810064076,False
test_0012,3,13,mV_13,30.378,,False,-0.02059951017681549,0.1712219304120886,False
test_0012,3,14,mV_14,25.453,,False,-0.3490663518115975,0.409195551330616,False
test_0012,3,15,mV_15,22.056,,False,-0.9180499915224537,0.84354269728385,False
test_0012,3,16,mV_16,21.741,,False,-1.1890044542788951,1.0161427768016442,False
test_0012,3,17,mV_17,25.102,,False,-0.7685122071263333,0.6815072171328904,False
test_0012,3,18,mV_18,,29.671063120339106,True,,,False
test_0012,3,19,mV_19,31.18,,False,-0.17832426928627704,0.2991901780726014,False
test_0012,3,20,mV_20,29.058,,False,-0.8401121737178514,0.46463715418049495,False
test_0012,4,0,mV_0,33.719,,False,1.6765510001694113,1.1497108116017574,False
test_0012,4,1,mV_1,27.679,,False,1.2457412460682067,1.1273477283262818,False
test_0012,4,2,mV_2,22.635,,False,0.3413574209993022,0.4821140220167028,False
test_0012,4,3,mV_3,,30.689999653576418,True,,,False
test_0012,4,4,mV_4,37.893,,False,-0.00020261062165031674,0.04516718031739003,False
test_0012,4,5,mV_5,45.222,,False,0.1802635000262595,0.15907180729617448,False
test_0012,4,6,mV_6,50.393,,False,0.2755576185105286,0.323119982085731,False
test_0012,4,7,mV_7,53.838,,False,0.5611011912956072,0.5318918717539782,False
test_0012,4,8,mV_8,55.067,,False,0.7298074859141701,0.7639893977170108,False
test_0012,4,9,mV_9,55.244,,False,1.0352414277440958,0.9612915500033764,False
test_0012,4,10,mV_10,51.192,,False,1.0448758586111437,0.9636280720208146,False
test_0012,4,11,mV_11,44.294,,False,0.7295191431168748,0.6259785362112233,False
test_0012,4,12,mV_12,,37.01914135314756,True,,,False
test_0012,4,13,mV_13,,32.61938209083938,True,,,False
test_0012,4,14,mV_14,28.018,,False,0.8399843685028123,0.5919563879748424,False
test_0012,4,15,mV_15,25.3,,False,0.6878568148937447,0.8412760423084947,False
test_0012,4,16,mV_16,26.17,,False,1.1494061709436774,1.0803303009415708,False
test_0012,4,17,mV_17,29.285,,False,1.3346520469851841,1.1900770821189315,False
test_0012,4,18,mV_18,32.807,,False,0.9415980635616801,0.8290624770491422,False
test_0012,4,19,mV_19,31.779,,False,0.09840173408802427,0.3249644776034364,False
test_0012,4,20,mV_20,30.443,,False,-0.16145637867601706,0.1053286228600146,False
test_0012,5,0,mV_0,32.206,,False,1.06656623084001,0.662704157685609,False
test_0012,5,1,mV_1,25.715,,False,0.5176841690624162,0.6791108852888099,False
test_0012,5,2,mV_2,23.27,,False,0.6145089721903971,0.5169910749572456,False
test_0012,5,3,mV_3,30.959,,False,0.32126218638577203,0.5243148982372889,False
test_0012,5,4,mV_4,39.967,,False,0.8402262479872149,0.6919465638387401,False
test_0012,5,5,mV_5,46.738,,False,0.7660715729947586,0.7819459708089977,False
test_0012,5,6,mV_6,51.659,,False,0.755414489259259,0.7871014214260845,False
test_0012,5,7,mV_7,54.714,,False,0.8715051341910611,0.8220750249678006,False
test_0012,5,8,mV_8,55.244,,False,0.7898753422298213,0.8876478485721602,False
test_0012,5,9,mV_9,55.436,,False,1.099335575637937,1.0981972825561255,False
test_0012,5,10,mV_10,52.252,,False,1.4042426367188066,1.2880839464382259,False
test_0012,5,11,mV_11,45.768,,False,1.244514936677353,1.1975563941459217,False
test_0012,5,12,mV_12,38.349,,False,0.8969530665101746,0.9269487595050483,False
test_0012,5,13,mV_13,32.116,,False,0.6693739683224909,0.6785256741186597,False
test_0012,5,14,mV_14,27.238,,False,0.47840169331948257,0.41093781065989066,False
test_0012,5,15,mV_15,23.875,,False,-0.017573887678106654,0.14897847450323864,False
test_0012,5,16,mV_16,23.837,,False,-0.08236442933725877,0.07329190210522449,False
test_0012,5,17,mV_17,26.851,,False,0.11086486206827373,0.1526600299767557,False
test_0012,5,18,mV_18,31.39,,False,0.3065459664332167,0.36924603742320566,False
test_0012,5,19,mV_19,33.196,,False,0.7530273547581156,0.7225912197444944,False
test_0012,5,20,mV_20,32.972,,False,1.0777642030285297,0.7271389402037938,False
test_0012,6,0,mV_0,29.526,,False,-0.013909104125489123,0.01969740441614287,False
test_0012,6,1,mV_1,24.181,,False,-0.050971409413593224,0.13753097183731566,False
test_0012,6,2,mV_2,22.851,,False,0.4342719643965871,0.23279005905518757,False
test_0012,6,3,mV_3,30.281,,False,0.011644898013982817,0.11439044010613819,False
test_0012,6,4,mV_4,,37.53100854696728,True,,,False
test_0012,6,5,mV_5,43.039,,False,-0.6632846683709931,0.5369839295473642,False
test_0012,6,6,mV_6,47.499,,False,-0.8213663814474704,0.704111914820166,False
test_0012,6,7,mV_7,50.814,,False,-0.51043022801473,0.5524825883494703,False
test_0012,6,8,mV_8,51.833,,False,-0.36770351592095046,0.36502447308887304,False
test_0012,6,9,mV_9,51.501,,False,-0.21426063249886126,0.35475354697112493,False
test_0012,6,10,mV_10,46.273,,False,-0.6227894069658266,0.6363458742589859,False
test_0012,6,11,mV_11,39.099,,False,-1.0855440506054292,1.0273023166005277,False
test_0012,6,12,mV_12,32.432,,False,-1.3153317582254263,0.9290518917640704,False
test_0012,6,13,mV_13,,29.25025893784367,True,,,False
test_0012,6,14,mV_14,25.783,,False,-0.19608906615711216,0.1068933568037998,False
test_0012,6,15,mV_15,23.839,,False,-0.0353952949009749,0.1096180542695884,False
test_0012,6,16,mV_16,24.318,,False,0.17159256111929166,0.14926050402260524,False
test_0012,6,17,mV_17,27.065,,False,0.21846159895086267,0.18148385320755783,False
test_0012,6,18,mV_18,30.968,,False,0.1174196538092143,0.21322839564014012,False
test_0012,6,19,mV_19,30.701,,False,-0.39961267599126926,0.349641030224769,False
test_0012,6,20,mV_20,29.789,,False,-0.4819191151073232,0.3408627265514789,False
test_0012,7,0,mV_0,32.376,,False,1.1351038453714013,0.7093914537902528,False
test_0012,7,1,mV_1,25.849,,False,0.5673581244182087,0.8237829482481747,False
test_0012,7,2,mV_2,24.225,,False,1.0253116987848803,0.9149643493097637,False
test_0012,7,3,mV_3,32.537,,False,1.0418758752510855,1.1433326029899327,False
test_0012,7,4,mV_4,41.507,,False,1.4642669626726792,1.3067111159236953,False
test_0012,7,5,mV_5,48.007,,False,1.2564346630983372,1.313335826524404,False
test_0012,7,6,mV_6,53.033,,False,1.2762070172282618,1.3091678501584738,False
test_0012,7,7,mV_7,56.284,,False,1.427822703079034,1.3455619993423693,False
test_0012,7,8,mV_8,56.601,,False,1.2503955739831474,0.9821534627613322,False
test_0012,7,9,mV_9,,56.3458759426438,True,,,False
test_0012,7,10,mV_10,53.878,,False,1.9554977133254647,1.4739651224729542,False
test_0012,7,11,mV_11,47.887,,False,1.9848650632408873,1.9160431742430593,False
test_0012,7,12,mV_12,40.601,,False,1.7389448571649975,1.7480037852117634,False
test_0012,7,13,mV_13,34.282,,False,1.5292603632761703,1.5908491769451314,False
test_0012,7,14,mV_14,29.584,,False,1.5659311240631872,1.4903356950094018,False
test_0012,7,15,mV_15,26.537,,False,1.3002201686350616,1.3098052377905567,False
test_0012,7,16,mV_16,26.025,,False,1.0728494898289156,0.8614797870732231,False
test_0012,7,17,mV_17,,27.547005309513892,True,,,False
test_0012,7,18,mV_18,32.039,,False,0.597406101250699,0.5478257506580576,False
test_0012,7,19,mV_19,33.723,,False,0.9964908001308322,0.8418223338688535,False
test_0012,7,20,mV_20,32.358,,False,0.7769016339630506,0.6375735170142334,False
test_0012,8,0,mV_0,28.453,,False,-0.44650240055010787,0.5102202352735815,False
test_0012,8,1,mV_1,21.222,,False,-1.1478761399941104,1.4543068422704586,False
test_0012,8,2,mV_2,14.693,,False,-3.0749726885435056,1.904999257200331,False
test_0012,8,3,mV_3,30.961,,False,0.32217551172020154,0.9298309279959771,False
test_0012,8,4,mV_4,,39.09883164745184,True,,,False
test_0012,8,5,mV_5,45.71,,False,0.3688349641480455,0.20734903079463723,False
test_0012,8,6,mV_6,49.424,,False,-0.09172619488245788,0.3159074307620949,False
test_0012,8,7,mV_7,50.247,,False,-0.7113423691354183,0.9574345831661919,False
test_0012,8,8,mV_8,46.094,,False,-2.315327399511473,2.645242984146204,False
test_0012,8,9,mV_9,36.449,,False,-5.238974768426452,3.7672883806563626,False
test_0012,8,10,mV_10,41.397,,False,-2.275876586261074,2.530748640541765,False
test_0012,8,11,mV_11,43.157,,False,0.33226662121846073,1.1866635518296322,False
test_0012,8,12,mV_12,40.781,,False,1.8062443786205333,0.9861888446148819,False
test_0012,8,13,mV_13,,36.476872664031575,True,,,False
test_0012,8,14,mV_14,32.955,,False,3.1286172754003694,2.533162015785049,True
test_0012,8,15,mV_15,31.739,,False,3.8754135123394584,3.8861625135198583,True
test_0012,8,16,mV_16,32.829,,False,4.665205754000147,4.196734010279134,True
test_0012,8,17,mV_17,33.753,,False,3.581111020776784,3.5116872214678474,True
test_0012,8,18,mV_18,35.658,,False,2.2193210903176754,2.2851291535191667,False
test_0012,8,19,mV_19,33.992,,False,1.1207634126645325,1.3657878685792064,False
test_0012,8,20,mV_20,32.818,,False,1.002303558670086,0.7813426325011761,False
test_0012,9,0,mV_0,35.943,,False,2.573184263215405,1.7401913377437568,False
test_0012,9,1,mV_1,29.213,,False,1.8143968245442175,1.7970362645208455,False
test_0012,9,2,mV_2,24.134,,False,0.9861671457795418,0.9541606302014711,False
test_0012,9,3,mV_3,30.19,,False,-0.029911404702583525,0.36933699216998844,False
test_0012,9,4,mV_4,38.958,,False,0.4313580134952448,0.34492649446297746,False
test_0012,9,5,mV_5,46.016,,False,0.4870785461588367,0.564395807543899,False
test_0012,9,6,mV_6,51.914,,False,0.8520681243626774,0.9476348049592427,False
test_0012,9,7,mV_7,56.768,,False,1.5993244249527792,1.4843561463733628,False
test_0012,9,8,mV_8,58.476,,False,1.886707611225216,1.9031876903348386,False
test_0012,9,9,mV_9,58.853,,False,2.2400111139361427,2.260325033475164,True
test_0012,9,10,mV_10,55.999,,False,2.6745702948031553,2.42224123648576,True
test_0012,9,11,mV_11,48.216,,False,2.0998132424005864,2.118233575100906,True
test_0012,9,12,mV_12,40.226,,False,1.5987375207992964,1.7085228775972454,False
test_0012,9,13,mV_13,34.301,,False,1.5368032263898015,1.5817041240771932,False
test_0012,9,14,mV_14,29.775,,False,1.6544725227298742,1.5879761754316597,False
test_0012,9,15,mV_15,26.953,,False,1.5061564298770895,1.5679589500845843,False
test_0012,9,16,mV_16,27.033,,False,1.6050504178542844,1.4911074230681718,False
test_0012,9,17,mV_17,29.113,,False,1.2481724266870293,1.1382868054403759,False
test_0012,9,18,mV_18,31.714,,False,0.4517519505331608,0.7858868320404353,False
test_0012,9,19,mV_19,33.713,,False,0.9918710004083906,1.0188232383984053,False
test_0012,9,20,mV_20,34.119,,False,1.6397990022436795,1.0678672512239373,False
test_0012,10,0,mV_0,29.173,,False,-0.1562254448877359,0.1210677192860505,False
test_0012,10,1,mV_1,23.855,,False,-0.1718199873687302,0.1266396051062533,False
test_0012,10,2,mV_2,21.857,,False,0.006693000799816939,0.23461776463488782,False
test_0012,10,3,mV_3,28.606,,False,-0.7532650695711872,0.47459648292524503,False
test_0012,10,4,mV_4,36.943,,False,-0.38516279175878876,0.5184137898999379,False
test_0012,10,5,mV_5,43.332,,False,-0.5500645065109866,0.5593237473179156,False
test_0012,10,6,mV_6,47.682,,False,-0.7520031844909003,0.7065900343813714,False
test_0012,10,7,mV_7,50.075,,False,-0.7722892620326984,0.8051266966579449,False
test_0012,10,8,mV_8,50.194,,False,-0.9239250780754826,0.8449669887885174,False
test_0012,10,9,mV_9,49.867,,False,-0.7597285369704057,0.7720520502589735,False
test_0012,10,10,mV_10,46.208,,False,-0.6448260490196001,0.6378622814366631,False
test_0012,10,11,mV_11,40.769,,False,-0.5020684907370464,0.5311365788615378,False
test_0012,10,12,mV_12,34.678,,False,-0.47558328495245833,0.36330876516049077,False
test_0012,10,13,mV_13,,30.127777753212126,True,,,False
test_0012,10,14,mV_14,25.179,,False,-0.4760838556580498,0.42485730423818424,False
test_0012,10,15,mV_15,22.401,,False,-0.7472615056366373,0.641145279239909,False
test_0012,10,16,mV_16,22.868,,False,-0.5939742500283116,0.54608542563514,False
test_0012,10,17,mV_17,26.135,,False,-0.24913169684729905,0.2814625350105854,False
test_0012,10,18,mV_18,30.631,,False,-0.03361249631943169,0.09283307654580687,False
test_0012,10,19,mV_19,31.685,,False,0.05497561669706508,0.039749715378537824,False
test_0012,10,20,mV_20,30.804,,False,0.015435131800589436,0.021461470074560986,False
test_0012,11,0,mV_0,30.602,,False,0.4198936796143902,0.2903426537459071,False
test_0012,11,1,mV_1,25.186,,False,0.3215832557548481,0.3313170465666102,False
test_0012,11,2,mV_2,22.451,,False,0.2622079951423543,0.31305017213183095,False
test_0012,11,3,mV_3,29.366,,False,-0.4062014424877671,0.29565058536448413,False
test_0012,11,4,mV_4,37.627,,False,-0.10799146134004807,0.2410891402058188,False
test_0012,11,5,mV_5,43.87,,False,-0.342172195655412,0.29672752604767605,False
test_0012,11,6,mV_6,48.625,,False,-0.3945742515398321,0.3399235939748997,False
test_0012,11,7,mV_7,51.61,,False,-0.2283736771645227,0.2901635243933719,False
test_0012,11,8,mV_8,52.005,,False,-0.30933249170460997,0.21175966514343567,False
test_0012,11,9,mV_9,,51.8686754303347,True,,,False
test_0012,11,10,mV_10,49.019,,False,0.3081739634904357,0.2506923663581564,False
test_0012,11,11,mV_11,43.312,,False,0.38642153845175414,0.35643503618460326,False
test_0012,11,12,mV_12,36.872,,False,0.3447231043444691,0.34917051026361057,False
test_0012,11,13,mV_13,31.238,,False,0.3208142939137499,0.3519336447550584,False
test_0012,11,14,mV_14,27.115,,False,0.42138288684826475,0.40976627827454537,False
test_0012,11,15,mV_15,24.871,,False,0.47548504548790205,0.5049132290192866,False
test_0012,11,16,mV_16,25.219,,False,0.6472999382530774,0.5367312238320417,False
test_0012,11,17,mV_17,27.38,,False,0.37683997333410996,0.35125334611990744,False
test_0012,11,18,mV_18,30.697,,False,-0.004033499558332413,0.1397683554967139,False
test_0012,11,19,mV_19,31.943,,False,0.17416644953608085,0.23098906985912146,False
test_0012,11,20,mV_20,31.939,,False,0.5715898808059917,0.32933655278701607,False
test_0012,12,0,mV_0,26.181,,False,-1.3624874606402604,0.6812437303201302,False
test_0012,12,1,mV_1,,18.566263919023946,True,,,False
test_0012,12,2,mV_2,10.38,,False,-4.930252437027277,2.4751157143589673,False
test_0012,12,3,mV_3,30.343,,False,0.03995798338131506,1.3716264938229257,False
test_0012,12,4,mV_4,39.069,,False,0.4763375715017961,0.2704255574569196,False
test_0012,12,5,mV_5,44.986,,False,0.08906910344277115,0.2091030081749131,False
test_0012,12,6,mV_6,49.186,,False,-0.18193625431231397,0.3063963041251662,False
test_0012,12,7,mV_7,50.074,,False,-0.7726436044332657,1.174721379676068,False
test_0012,12,8,mV_8,44.16,,False,-2.9716620555254267,3.5445520597445466,True
test_0012,12,9,mV_9,29.789,,False,-7.462240523494067,5.368638686695932,True
test_0012,12,10,mV_10,37.555,,False,-3.578411644270165,3.665596936455258,True
test_0012,12,11,mV_11,42.082,,False,-0.043323933786634,1.4090469295075079,False
test_0012,12,12,mV_12,41.222,,False,1.9711282061865985,1.7117871327450294,False
test_0012,12,13,mV_13,37.638,,False,2.8615681848202863,2.9508317955032766,False
test_0012,12,14,mV_14,35.07,,False,4.109062606185936,4.064883727606909,False
test_0012,12,15,mV_15,34.374,,False,5.179841513235476,5.00801011317496,False
test_0012,12,16,mV_16,34.53,,False,5.5632948200429535,5.008589103302247,False
test_0012,12,17,mV_17,34.045,,False,3.7279252598876056,3.84390135377978,False
test_0012,12,18,mV_18,35.964,,False,2.356460075300955,2.4994294792381537,False
test_0012,12,19,mV_19,34.936,,False,1.556872506463099,1.7010603698909743,False
test_0012,12,20,mV_20,33.495,,False,1.3340363913367435,1.0562363222841464,False
test_0012,13,0,mV_0,27.257,,False,-0.9286846769003817,0.6409351032458295,False
test_0012,13,1,mV_1,22.413,,False,-0.7063710591825543,0.9936258553646293,False
test_0012,13,2,mV_2,18.045,,False,-1.6330766261930274,1.744284082627471,False
test_0012,13,3,mV_3,23.676,,False,-3.0046120189412755,2.5232190332364834,True
test_0012,13,4,mV_4,31.846,,False,-2.450575468870355,2.5924376351605423,True
test_0012,13,5,mV_5,38.379,,False,-2.4639875839601824,2.442942612180991,True
test_0012,13,6,mV_6,43.352,,False,-2.393219811933245,2.2973029131303213,True
test_0012,13,7,mV_7,46.783,,False,-1.9387844446946139,2.024526797267941,True
test_0012,13,8,mV_8,47.532,,False,-1.8273184877492907,1.8164559793192354,False
test_0012,13,9,mV_9,47.133,,False,-1.6724024970837463,1.704438026359996,False
test_0012,13,10,mV_10,43.256,,False,-1.6456286235232016,1.6835877110943582,False
test_0012,13,11,mV_11,37.138,,False,-1.770691100247284,1.7376580430957826,False
test_0012,13,12,mV_12,31.233,,False,-1.7636213483653609,1.7250381510610353,False
test_0012,13,13,mV_13,26.394,,False,-1.6022188072661354,1.6574871415360217,False
test_0012,13,14,mV_14,22.621,,False,-1.661889603246455,1.6485080564776298,False
test_0012,13,15,mV_15,20.541,,False,-1.6680342121514733,1.571291556124911,False
test_0012,13,16,mV_16,21.555,,False,-1.2872081969502427,1.377306551718223,False
test_0012,13,17,mV_17,24.111,,False,-1.2667756008209339,1.2886258131367898,False
test_0012,13,18,mV_18,27.73,,False,-1.3337438539550488,1.391147657695241,False
test_0012,13,19,mV_19,28.037,,False,-1.6303273220499328,1.519226539296954,False
test_0012,13,20,mV_20,27.747,,False,-1.4825076591329012,1.1488356600789338,False
test_0012,14,0,mV_0,28.983,,False,-0.2328263081875279,0.11738624463711461,False
test_0012,14,1,mV_1,24.308,,False,-0.0038923621734026515,0.1697961490405692,False
test_0012,14,2,mV_2,22.861,,False,0.4385735636279436,0.26506989657779706,False
test_0012,14,3,mV_3,30.648,,False,0.1792400968818984,0.3067990267892696,False
test_0012,14,4,mV_4,38.955,,False,0.43014234976533794,0.26611217217479133,False
test_0012,14,5,mV_5,44.82,,False,0.02492389228659099,0.12454593994243734,False
test_0012,14,6,mV_6,49.618,,False,-0.018193625431229498,0.07968522428998721,False
test_0012,14,7,mV_7,52.981,,False,0.25742975401089885,0.20949346542485647,False
test_0012,14,8,mV_8,53.815,,False,0.30492072824639865,0.3317501504877527,False
test_0012,14,9,mV_9,53.52,,False,0.4597293914473145,0.3106717188271949,False
test_0012,14,10,mV_10,48.056,,False,-0.018307364167752003,0.12408602994570463,False
test_0012,14,11,mV_11,,41.71033386721332,True,,,False
test_0012,14,12,mV_12,33.743,,False,-0.8251669102909365,0.5492371961838581,False
test_0012,14,13,mV_13,29.053,,False,-0.5466149641535595,0.5804251479217882,False
test_0012,14,14,mV_14,25.336,,False,-0.40330375308909766,0.5061857488178012,False
test_0012,14,15,mV_15,22.554,,False,-0.6715205249394498,0.4924197802446603,False
test_0012,14,16,mV_16,23.57,,False,-0.22333431801064393,0.27954729024018443,False
test_0012,14,17,mV_17,,26.287415910045393,True,,,False
