engine_id,cylinder,frequency_khz,column,amplitude_mv,signed_deviation,anomaly_score,is_suspicious
test_0009,11,18,mV_18,38.525,0.7784654147580365,0.7938443622378598,False
test_0009,11,19,mV_19,37.597,0.4756083814254484,0.5120462243259135,False
test_0009,11,20,mV_20,37.12,0.3185027196947208,0.27815345520372253,False
test_0009,12,0,mV_0,33.071,1.1334911956177216,0.6286063537789937,False
test_0009,12,1,mV_1,27.153,0.24744302388053127,0.6319066406734304,False
test_0009,12,2,mV_2,28.598,0.8992493193149372,0.7593390782585576,False
test_0009,12,3,mV_3,36.427,0.9914146505238247,0.7363739362348474,False
test_0009,12,4,mV_4,42.969,0.06341712457680282,0.29468078748854837,False
test_0009,12,5,mV_5,49.511,0.06047425027676327,0.10176200493283488,False
test_0009,12,6,mV_6,54.546,-0.2226823946010102,0.17048680313996986,False
test_0009,12,7,mV_7,57.9,0.1761081730810958,0.32672802710161963,False
test_0009,12,8,mV_8,58.95,0.7320133676432767,0.6083249971384833,False
test_0009,12,9,mV_9,58.573,0.793165080186284,0.8227517514357727,False
test_0009,12,10,mV_10,52.981,0.9726634777272459,0.8655615751178817,False
test_0009,12,11,mV_11,45.686,0.7237542648307511,0.8238131823564688,False
test_0009,12,12,mV_12,39.15,0.875080722037127,0.818960288930595,False
test_0009,12,13,mV_13,34.123,0.8019254468173754,0.7703344059694877,False
test_0009,12,14,mV_14,30.603,0.602406008206073,0.6039718176802987,False
test_0009,12,15,mV_15,28.885,0.40914980749167335,0.39074886366016176,False
test_0009,12,16,mV_16,30.447,0.1422898314512273,0.20385107124991753,False
test_0009,12,17,mV_17,33.867,0.1216748146055422,0.24329647408149402,False
test_0009,12,18,mV_18,38.099,0.5875464356636644,0.4708128151742347,False
test_0009,12,19,mV_19,37.837,0.5864835747640678,0.5150990364722462,False
test_0009,12,20,mV_20,37.082,0.29988256069718505,0.2965621740396095,False
test_0009,13,0,mV_0,32.408,0.8661944989452883,0.4565904354478182,False
test_0009,13,1,mV_1,26.739,0.09397274390069615,0.5246958400203614,False
test_0009,13,2,mV_2,28.936,1.044643373334765,0.9396864231155182,False
test_0009,13,3,mV_3,37.706,1.5754862018918467,1.3641154189133522,False
test_0009,13,4,mV_4,45.924,1.2608458985349502,1.2846912115950857,False
test_0009,13,5,mV_5,52.05,1.0415868474185954,0.9747786714890695,False
test_0009,13,6,mV_6,56.598,0.5550950925841368,0.6454871767183727,False
test_0009,13,7,mV_7,58.617,0.4301716742866217,0.5210824136765609,False
test_0009,13,8,mV_8,58.764,0.6688912135488635,0.5008249501705115,False
test_0009,13,9,mV_9,56.902,0.23534569929769758,0.3006603277360702,False
test_0009,13,10,mV_10,50.298,0.06305869880002214,0.18317157996697386,False
test_0009,13,11,mV_11,42.552,-0.3712232229701536,0.2661988113648245,False
test_0009,13,12,mV_12,36.116,-0.25929010071896863,0.2495456143917682,False
test_0009,13,13,mV_13,31.83,-0.10837903315898206,0.259183274334309,False
test_0009,13,14,mV_14,30.512999999999998,0.5606849303003031,0.44821396452331463,False
test_0009,13,15,mV_15,29.196,0.5631069643336704,0.6777276165041133,False
test_0009,13,16,mV_16,32.117,1.0240116070488092,1.036158768313304,False
test_0009,13,17,mV_17,36.675,1.5335048948219276,1.2834762789575582,False
test_0009,13,18,mV_18,39.115,1.0428837191375684,1.1356348269067964,False
test_0009,13,19,mV_19,38.566,0.9232669745301213,0.9791166095418142,False
test_0009,13,20,mV_20,38.566,1.0270487699694464,0.7443411286172535,False
test_0009,14,0,mV_0,30.238,-0.008667992426029525,0.1710105049954633,False
test_0009,14,1,mV_1,24.687,-0.6667060351297942,0.35331788249113943,False
test_0009,14,2,mV_2,26.342,-0.07119146727893978,0.31666624055928316,False
test_0009,14,3,mV_3,35.258,0.45757599254945897,0.32545204757216495,False
test_0009,14,4,mV_4,43.591,0.3154647379108022,0.3390247989085121,False
test_0009,14,5,mV_5,50.047,0.26759372726298525,0.2133737366026007,False
test_0009,14,6,mV_6,55.126,-0.002842753973630062,0.09330094804243527,False
test_0009,14,7,mV_7,57.685,0.09992455695949568,0.09088788772685377,False
test_0009,14,8,mV_8,57.266999999999996,0.16085968301479364,0.15982424171964582,False
test_0009,14,9,mV_9,56.849,0.21765304388950035,0.1515841321661912,False
test_0009,14,10,mV_10,50.142,0.010170757870970486,0.22060951867690679,False
test_0009,14,11,mV_11,41.77,-0.6444435150761858,0.52614891780577,False
test_0009,14,12,mV_12,34.655,-0.805537883199738,0.7930439115448211,False
test_0009,14,13,mV_13,29.794,-0.9166563647036227,0.95749684670417,False
test_0009,14,14,mV_14,26.734,-1.1911367742096965,1.0459530714118384,False
test_0009,14,15,mV_15,26.271,-0.8848823725243379,0.9043602642390828,False
test_0009,14,16,mV_16,28.934,-0.6565395376979591,0.5913475037813509,False
test_0009,14,17,mV_17,33.292,-0.1674285672051472,0.46016810311147327,False
test_0009,14,18,mV_18,34.893,-0.8492757403376394,0.7489380175009304,False
test_0009,14,19,mV_19,34.122,-1.1297720221232956,1.017184495331428,False
test_0009,14,20,mV_20,34.511,-0.9599181967414813,0.7624021039015645,False
test_0009,15,0,mV_0,33.574,1.3362819021429626,0.8540939201412521,False
test_0009,15,1,mV_1,28.492,0.7438118762790832,0.7808780102912658,False
test_0009,15,2,mV_2,25.811,-0.2996063864639343,0.37891078435355807,False
test_0009,15,3,mV_3,33.878,-0.17261848820728043,0.24119138361640505,False
test_0009,15,4,mV_4,43.602,0.3199221715871251,0.41028348694844174,False
test_0009,15,5,mV_5,51.499,0.8286711164122363,0.6976203894503333,False
test_0009,15,6,mV_6,57.279,0.8132171533897354,0.8765212458173098,False
test_0009,15,7,mV_7,60.369,1.0509795600775322,1.0950552770227346,False
test_0009,15,8,mV_8,61.11,1.4650448345461387,1.383003519681497,False
test_0009,15,9,mV_9,60.843,1.5509448495561782,1.5528865203486488,False
test_0009,15,10,mV_10,54.963,1.6446115477361005,1.5088985174082432,False
test_0009,15,11,mV_11,47.036,1.195426124604594,1.2682962572916572,False
test_0009,15,12,mV_12,39.585,1.0377212322213407,0.9813774271877911,False
test_0009,15,13,mV_13,33.752,0.6546411197038889,0.6393078368802415,False
test_0009,15,14,mV_14,29.757,0.21022787589184722,0.33888412892574715,False
test_0009,15,15,mV_15,28.625,0.28043964421540535,0.30477393578044754,False
test_0009,15,16,mV_16,31.026,0.4479885787991322,0.47510805689141544,False
test_0009,15,17,mV_17,35.065,0.724015425751992,0.5910883864217992,False
test_0009,15,18,mV_18,37.833,0.4683341153840804,0.5430816189451627,False
test_0009,15,19,mV_19,37.675,0.5116428192604983,0.5744191592062,False
test_0009,15,20,mV_20,38.115,0.8060568829197233,0.5309391462749862,False
test_0009,16,0,mV_0,30.635,0.15138749562669637,0.2151237213819852,False
test_0009,16,1,mV_1,24.981,-0.5577198942745482,0.6625016292545655,False
test_0009,16,2,mV_2,23.292,-1.3831792328424692,1.121228715005022,False
test_0009,16,3,mV_3,31.714,-1.1608365000606011,1.0841986904733825,False
test_0009,16,4,mV_4,41.253,-0.6319425289298582,0.6730788212958257,False
test_0009,16,5,mV_5,48.662,-0.26759372726298514,0.40790899568673916,False
test_0009,16,6,mV_6,53.908,-0.46450599929112824,0.3696655691738626,False
test_0009,16,7,mV_7,56.607,-0.2820565508502088,0.2805710582183948,False
test_0009,16,8,mV_8,57.069,0.09366513188203344,0.16566768233916018,False
test_0009,16,9,mV_9,56.776,0.19328391474236506,0.24312441058044632,False
test_0009,16,10,mV_10,51.564,0.49226468095502174,0.3557269876133524,False
test_0009,16,11,mV_11,44.316,0.24509467380100117,0.2883767447307952,False
test_0009,16,12,mV_12,37.267,0.17105295036615678,0.15483924774127508,False
test_0009,16,13,mV_13,32.022,-0.03215641643178554,0.13538803457621026,False
test_0009,16,14,mV_14,28.643,-0.3061863550751132,0.25921190125746674,False
test_0009,16,15,mV_15,27.266,-0.39231847844785483,0.41202578819379054,False
test_0009,16,16,mV_16,29.122,-0.5572798408043395,0.5217740194095851,False
test_0009,16,17,mV_17,32.471,-0.5802179175818066,0.5730663199303594,False
test_0009,16,18,mV_18,35.506,-0.574549603753485,0.6092098631452084,False
test_0009,16,19,mV_19,35.036,-0.7075223274920569,0.5979719234803105,False
test_0009,16,20,mV_20,35.649,-0.40229343518364336,0.37802729946483593,False
test_0010,1,0,mV_0,39.396,-0.7847556863844556,0.5082682931407692,False
test_0010,1,1,mV_1,32.917,-0.4635617997941653,0.44469228850509235,False
test_0010,1,2,mV_2,29.88,0.06688986804758323,0.18227217884521674,False
test_0010,1,3,mV_3,37.939,0.1317471794915352,0.13101999533228204,False
test_0010,1,4,mV_4,48.132,0.19369575429847455,0.2004506689509568,False
test_0010,1,5,mV_5,55.92,0.2826639877153429,0.20008460520314592,False
test_0010,1,6,mV_6,61.694,0.04131469108342337,0.1431459185532647,False
test_0010,1,7,mV_7,66.084,-0.20729030433086915,0.12892715781147868,False
test_0010,1,8,mV_8,67.535,-0.05981333150075301,0.17941439822598593,False
test_0010,1,9,mV_9,66.932,-0.39074062557156847,0.4348007475048743,False
test_0010,1,10,mV_10,60.725,-0.8979084073756074,0.788589554816537,False
test_0010,1,11,mV_11,52.278,-0.9678007789433649,0.8304513455113207,False
test_0010,1,12,mV_12,44.109,-0.48829541678294563,0.6400318595646591,False
test_0010,1,13,mV_13,38.045,-0.6157358257493802,0.5013311670425192,False
test_0010,1,14,mV_14,34.554,-0.28555759988837065,0.31917515506868677,False
test_0010,1,15,mV_15,33.222,0.08984959474862547,0.2001305637392896,False
test_0010,1,16,mV_16,35.213,0.3352654655715369,0.3034110874304632,False
test_0010,1,17,mV_17,38.934,0.45326382383015346,0.45201290863996735,False
test_0010,1,18,mV_18,43.632,0.5662585213280256,0.4951934356887579,False
test_0010,1,19,mV_19,43.635,0.394992876268827,0.4428807049822957,False
test_0010,1,20,mV_20,43.635,0.41527854606350323,0.3063874920989584,False
test_0010,2,0,mV_0,21.967,-7.811473825605971,5.215192420638185,True
test_0010,2,1,mV_1,20.038,-5.237822031340797,5.603464277722197,True
test_0010,2,2,mV_2,20.131,-4.1267392226012225,4.987184730574335,True
test_0010,2,3,mV_3,23.51,-6.4574384457541,6.322271019760029,True
test_0010,2,4,mV_4,27.301,-8.24746796493069,8.064082030067961,True
test_0010,2,5,mV_5,31.111,-9.303953744656367,8.945500491326133,True
test_0010,2,6,mV_6,38.034,-8.926626511061109,6.791959259698888,True
test_0010,2,7,mV_7,66.699,0.010630272016966,2.3062237238269385,False
test_0010,2,8,mV_8,66.895,-0.2770078402127128,0.15814476818403117,False
test_0010,2,9,mV_9,67.899,-0.06793312029373316,0.4249111160273158,False
test_0010,2,10,mV_10,67.169,1.286770383309084,1.4963631698567612,False
test_0010,2,11,mV_11,64.619,3.343978792515143,3.2443314324668933,False
test_0010,2,12,mV_12,32.035,-5.002597761528203,4.62404647715864,False
test_0010,2,13,mV_13,26.631,-5.147011593063008,4.772382624205221,False
test_0010,2,14,mV_14,26.988,-3.7929095491666645,3.713827696932735,False
test_0010,2,15,mV_15,28.753,-2.1224800963346016,2.7861217659404307,False
test_0010,2,16,mV_16,28.694,-3.1066173219258553,3.2250700119023876,False
test_0010,2,17,mV_17,28.954,-4.564565307423239,4.600125961266224,False
test_0010,2,18,mV_18,28.613,-6.164755908292564,5.921642163978868,False
test_0010,2,19,mV_19,28.077,-6.792491531907102,6.840182240587573,False
test_0010,2,20,mV_20,27.255,-7.6109899902435245,5.503617878098538,False
test_0010,3,0,mV_0,44.067,1.0984160634751854,0.8295044458674317,False
test_0010,3,1,mV_1,37.192,1.121185656519356,1.0885072688649413,False
test_0010,3,2,mV_2,32.08,1.0132416989458675,1.0493270487512079,False
test_0010,3,3,mV_3,39.949,1.04963914059374,1.066140993710411,False
test_0010,3,4,mV_4,50.497,1.152043994708296,1.1652922071214686,False
test_0010,3,5,mV_5,58.572,1.307441698475542,1.2344407487329403,False
test_0010,3,6,mV_6,64.674,1.170835603272381,1.118062575383541,False
test_0010,3,7,mV_7,68.992,0.8231373965138603,0.9514848255435696,False
test_0010,3,8,mV_8,70.625,0.9888289058741769,0.9676333032710406,False
test_0010,3,9,mV_9,71.307,1.0697380048219483,0.993500858122339,False
test_0010,3,10,mV_10,65.868,0.845698516971283,0.8710039592970691,False
test_0010,3,11,mV_11,57.117,0.7228807984237623,0.8242100467796148,False
test_0010,3,12,mV_12,48.104,1.0053800732996518,0.8483607427669646,False
test_0010,3,13,mV_13,41.258,0.6598020260447923,0.7947188799651596,False
test_0010,3,14,mV_14,37.012,0.8538913944714017,0.8720264485313521,False
test_0010,3,15,mV_15,35.304,1.120520979137813,1.2068065635962886,False
test_0010,3,16,mV_16,37.859,1.7322929016381268,1.641209115551168,False
test_0010,3,17,mV_17,41.97,1.9797296797906057,1.7937399205353646,False
test_0010,3,18,mV_18,45.678,1.4832074209221207,1.519152378429127,False
test_0010,3,19,mV_19,45.227,1.1304649920816612,1.3958420275691081,False
test_0010,3,20,mV_20,46.541,1.8392307051909895,1.2022316006159102,False
test_0010,4,0,mV_0,40.61,-0.29531648614262257,0.16568358694575466,False
test_0010,4,1,mV_1,33.973,-0.07210137549777351,0.33275641945916656,False
test_0010,4,2,mV_2,27.652,-0.8915064406984966,0.9689045569969145,False
test_0010,4,3,mV_3,33.226,-2.020503971092891,1.5755405463114707,False
test_0010,4,4,mV_4,44.274,-1.3696478023616037,1.3134584066997745,False
test_0010,4,5,mV_5,53.91,-0.4940340509829997,0.640693306073027,False
test_0010,4,6,mV_6,61.044,-0.20505731996450502,0.31878629607604536,False
test_0010,4,7,mV_7,65.622,-0.3709964933921718,0.3391876042819427,False
test_0010,4,8,mV_8,66.504,-0.40970011037892223,0.4630505433806551,False
test_0010,4,9,mV_9,66.12,-0.6618054593726043,0.5210081657603671,False
test_0010,4,10,mV_10,62.339,-0.3507216339173378,0.36876310682545477,False
test_0010,4,11,mV_11,54.728,-0.11180370009453931,0.2467748580917599,False
test_0010,4,12,mV_12,46.519,0.4127703982606231,0.29100684570502594,False
test_0010,4,13,mV_13,40.167,0.2266828862043182,0.2766819299814651,False
test_0010,4,14,mV_14,35.689,0.2405915492566009,0.1897756326208166,False
test_0010,4,15,mV_15,32.937,-0.05123654576574645,0.1293242718657665,False
test_0010,4,16,mV_16,34.248,-0.1742324466749722,0.12009974794440788,False
test_0010,4,17,mV_17,38.193,0.08069755266194066,0.10894819775769003,False
test_0010,4,18,mV_18,42.592,0.10016523903190662,0.1820561609645454,False
test_0010,4,19,mV_19,41.812,-0.44719661313242776,0.4416400143545889,False
test_0010,4,20,mV_20,41.212,-0.7720015921215934,0.4977999493439036,False
test_0010,5,0,mV_0,42.119,0.3130556334330996,0.21264270471642363,False
test_0010,5,1,mV_1,34.773,0.2244595519994953,0.240446005432142,False
test_0010,5,2,mV_2,29.26,-0.19980928429647776,0.28656797013820906,False
test_0010,5,3,mV_3,36.507,-0.5221937599603854,0.34083296243702754,False
test_0010,5,4,mV_4,47.36,-0.11913504553086147,0.25749741573961876,False
test_0010,5,5,mV_5,55.886,0.26952581193636665,0.22481305159185294,False
test_0010,5,6,mV_6,62.221,0.24106553696381697,0.19154623107179652,False
test_0010,5,7,mV_7,66.71,0.01452803842318555,0.08065964182097558,False
test_0010,5,8,mV_8,67.866,0.05251695347371426,0.08935283058010407,False
test_0010,5,9,mV_9,67.39,-0.23784937694980218,0.2641466446925734,False
test_0010,5,10,mV_10,61.815,-0.5283708713969749,0.4944104625022082,False
test_0010,5,11,mV_11,53.093,-0.6830507302650809,0.5257752121098248,False
test_0010,5,12,mV_12,44.857,-0.20862851651216224,0.33383187454956526,False
test_0010,5,13,mV_13,39.004,-0.23501973490885564,0.19029575176920957,False
test_0010,5,14,mV_14,34.992,-0.08251502074696478,0.15254846747644207,False
test_0010,5,15,mV_15,32.616,-0.2101440935029832,0.2998012543354201,False
test_0010,5,16,mV_16,35.897,0.6964018095887492,0.5447229820240974,False
test_0010,5,17,mV_17,39.178,0.5759442154159081,0.6772485573767035,False
test_0010,5,18,mV_18,44.289,0.8607039890862486,0.6283319576531475,False
test_0010,5,19,mV_19,43.2475,0.21597563702418474,0.3943981740538394,False
test_0010,5,20,mV_20,42.206,-0.28493743308073977,0.19646262579641607,False
test_0010,6,0,mV_0,41.57,0.09171945474054088,0.9016696914244938,False
test_0010,6,1,mV_1,43.402,3.4232398562168935,3.3438318342341926,False
test_0010,6,2,mV_2,44.689,6.437128169762444,5.304680357246131,False
test_0010,6,3,mV_3,48.427,4.921225233242746,4.4699493315121295,False
test_0010,6,4,mV_4,51.603,1.600218689800585,2.3195038224653057,False
test_0010,6,5,mV_5,52.196,-1.1563526770173056,1.9054425986910921,False
test_0010,6,6,mV_6,51.8,-3.7088463509291727,3.611640495862284,False
test_0010,6,7,mV_7,50.096,-5.8725166045734865,5.456307392044623,False
test_0010,6,8,mV_8,48.937,-6.371350008102347,6.206710218911538,False
test_0010,6,9,mV_9,49.495,-6.211624254867972,7.065935902086,True
test_0010,6,10,mV_10,35.443,-9.469145090505712,9.708147752018592,True
test_0010,6,11,mV_11,15.886,-13.682676572194971,12.217941354919738,True
test_0010,6,12,mV_12,13.22,-12.037267184783293,9.495874208792605,True
test_0010,6,13,mV_13,40.166,0.22628589340886204,3.4308480437537288,False
test_0010,6,14,mV_14,37.831,1.2335532034138985,0.8815738920902413,False
test_0010,6,15,mV_15,34.723,0.8329032681243064,1.1138270715452798,False
test_0010,6,16,mV_16,31.631,-1.5559485465186083,2.2443654382182574,False
test_0010,6,17,mV_17,28.023,-5.032661391711507,4.6024687924807095,False
test_0010,6,18,mV_18,27.221,-6.788603839981215,6.476941673304061,False
test_0010,6,19,mV_19,26.983,-7.297897621542305,6.9673398645356155,False
test_0010,6,20,mV_20,29.553,-6.484960375076641,5.066954592923897,False
test_0010,7,0,mV_0,42.339,0.40175136988549104,0.9046054983647763,False
test_0010,7,1,mV_1,26.574,-2.814919253688123,3.800596089637704,False
test_0010,7,2,mV_2,8.405,-9.170794481289079,8.179858820371098,False
test_0010,7,3,mV_3,12.33,-11.56292706521811,10.4067169346899,True
test_0010,7,4,mV_4,24.629,-9.330219127034301,10.31983336144078,True
test_0010,7,5,mV_5,26.577,-11.055968126476406,10.598963747794484,True
test_0010,7,6,mV_6,32.686,-10.953699611190821,10.9377418479192,True
test_0010,7,7,mV_7,36.225,-10.78760004281875,11.058348248267214,True
test_0010,7,8,mV_8,33.222,-11.704493296240537,11.730695035235062,True
test_0010,7,9,mV_9,29.98,-12.726193505640422,12.536615930608182,True
test_0010,7,10,mV_10,25.059,-12.98958341491134,13.300090166539366,True
test_0010,7,11,mV_11,13.561,-14.495000330694364,14.297505924427975,True
test_0010,7,12,mV_12,4.733,-15.210439621411831,15.059553376716565,True
test_0010,7,13,mV_13,1.0,-15.322333933348233,15.423802516582956,True
test_0010,7,14,mV_14,1.0,-15.840102578223531,15.715959759423097,True
test_0010,7,15,mV_15,1.0,-15.861299947897097,16.030016169812846,True
test_0010,7,16,mV_16,3.218,-16.55736220523365,15.910025516634457,True
test_0010,7,17,mV_17,8.867,-14.66407770817343,14.466196806629291,True
test_0010,7,18,mV_18,15.639,-11.97926960493665,13.118540606461465,True
test_0010,7,19,mV_19,12.797,-13.851545507799134,14.125009806673134,True
test_0010,7,20,mV_20,8.466,-16.817678606157614,11.87172568002859,True
test_0010,8,0,mV_0,40.951,-0.15783809464141513,0.10176350626698158,False
test_0010,8,1,mV_1,34.414,0.09137783578509606,0.5975226799977738,False
test_0010,8,2,mV_2,34.489,2.049496953779488,1.2956178469671797,False
test_0010,8,3,mV_3,39.823,0.9920996445246474,1.1424509869294146,False
test_0010,8,4,mV_4,46.331,-0.5361077048888754,0.7436300359828062,False
test_0010,8,5,mV_5,52.833,-0.9102050896288265,1.4322902996152673,False
test_0010,8,6,mV_6,52.687,-3.3726433143145407,2.7285061084647633,False
test_0010,8,7,mV_7,57.473,-3.2585327156011457,3.4470239130204012,True
test_0010,8,8,mV_8,56.224,-3.898386906564773,4.119776720600883,True
test_0010,8,9,mV_9,51.855,-5.423800353672839,4.9297449187305,True
test_0010,8,10,mV_10,48.705,-4.97299206101155,4.954368855020469,True
test_0010,8,11,mV_11,42.318,-4.4476909443859345,4.379095474725949,True
test_0010,8,12,mV_12,35.658,-3.6480079491203776,4.103780266683907,True
test_0010,8,13,mV_13,27.829,-4.67141422410894,4.698211907858457,True
test_0010,8,14,mV_14,22.654,-5.802011234095572,5.088825337153249,True
test_0010,8,15,mV_15,24.799,-4.079864656312915,4.0937809804313305,True
test_0010,8,16,mV_16,30.007,-2.4133833750039217,2.9977468497183146,True
test_0010,8,17,mV_17,31.898,-3.0843559925524984,2.694247842441952,False
test_0010,8,18,mV_18,37.471,-2.194896009658889,2.688204968721917,False
test_0010,8,19,mV_19,35.683,-3.278671863017392,3.3652337358105124,False
test_0010,8,20,mV_20,33.178,-4.708695207548377,3.1740155695285366,False
test_0010,9,0,mV_0,42.984,0.6617911426663677,0.5377931559074491,False
test_0010,9,1,mV_1,36.4,0.8275903382970609,1.4717172553406748,False
test_0010,9,2,mV_2,38.0235,3.5698972021022093,2.21977793939907,False
test_0010,9,3,mV_3,39.647,0.9117270150948018,1.7831402021362672,False
test_0010,9,4,mV_4,51.946,1.7392095762532553,1.6444614108170765,False
test_0010,9,5,mV_5,60.85,2.187699475666994,1.9402829072784245,False
test_0010,9,6,mV_6,65.929,1.6465231015264539,1.754559338693496,False
test_0010,9,7,mV_7,71.008,1.5374916760540818,1.505977482865422,False
test_0010,9,8,mV_8,71.549,1.3024034778270708,1.3086841618106433,False
test_0010,9,9,mV_9,71.375,1.0924380155343494,1.1022299211592437,False
test_0010,9,10,mV_10,66.092,0.9216401757412048,0.969154095156219,False
test_0010,9,11,mV_11,57.741,0.940898013608117,1.0225881519198543,False
test_0010,9,12,mV_12,48.857,1.2869164047219788,1.1071520595468802,False
test_0010,9,13,mV_13,41.898,0.9138774151354461,1.0558811930554368,False
test_0010,9,14,mV_14,37.562,1.108853537228876,1.1692122518856731,False
test_0010,9,15,mV_15,36.162,1.5452645179494942,1.6316764197541433,False
test_0010,9,16,mV_16,38.986,2.327323105888709,2.2373523969672786,True
test_0010,9,17,mV_17,43.501,2.749498858142202,2.4944361674813837,True
test_0010,9,18,mV_18,47.169,2.151423847752422,2.1676655991046574,True
test_0010,9,19,mV_19,46.283,1.6183158427715838,1.7752162897442456,False
test_0010,9,20,mV_20,46.283,1.712809625681393,1.2609837735335925,False
test_0010,10,0,mV_0,42.297,0.38481854747185207,0.19671867471362056,False
test_0010,10,1,mV_1,34.214,0.017237603910778124,0.40469867523924585,False
test_0010,10,2,mV_2,32.513,1.199500945663575,1.1118116769191906,False
test_0010,10,3,mV_3,42.098,2.0310072124388343,1.8647575432423358,False
test_0010,10,4,mV_4,53.077,2.1975148024281,2.2637561080904454,False
test_0010,10,5,mV_5,61.992,2.628987615066747,2.3560006002086316,False
test_0010,10,6,mV_6,66.7785,1.9685123682729326,2.0752181861954315,False
test_0010,10,7,mV_7,71.565,1.734860393169115,1.7219804146646325,False
test_0010,10,8,mV_8,71.983,1.4496885040473675,1.5138729371102704,False
test_0010,10,9,mV_9,72.36,1.4212543471772323,1.3315136839965227,False
test_0010,10,10,mV_10,66.423,1.0338575375842591,1.04824583659464,False
test_0010,10,11,mV_11,57.063,0.7040139240328104,0.869574504016285,False
test_0010,10,12,mV_12,48.187,1.0364126304152597,0.931214495101958,False
test_0010,10,13,mV_13,41.984,0.9480187955445022,1.0208721010427988,False
test_0010,10,14,mV_14,37.653,1.1510381826669316,1.1551527200564622,False
test_0010,10,15,mV_15,35.809,1.370515719347484,1.5677836210354916,False
test_0010,10,16,mV_16,39.084,2.379064862780067,2.290932041357444,True
test_0010,10,17,mV_17,44.069,3.035082720522158,2.738900528177501,True
test_0010,10,18,mV_18,47.961,2.5063718088856217,2.396439416473622,True
test_0010,10,19,mV_19,46.109,1.5379313276010855,1.769003054864011,False
test_0010,10,20,mV_20,45.836,1.4937777553682514,1.1313717095843971,False
test_0010,11,0,mV_0,40.753,-0.23766425744856784,0.17263013447808476,False
test_0010,11,1,mV_1,33.587,-0.21519202301520332,0.43053879878068047,False
test_0010,11,2,mV_2,27.274,-1.0541068916437475,1.0495585966384984,False
test_0010,11,3,mV_3,33.545,-1.8748285802512956,1.473350993846522,False
test_0010,11,4,mV_4,44.965,-1.0896399232397485,1.106605285822729,False
test_0010,11,5,mV_5,54.225,-0.37231271656012366,0.5218649942361582,False
test_0010,11,6,mV_6,60.917,-0.25319462058463676,0.2937330511505575,False
test_0010,11,7,mV_7,65.833,-0.29623024687283284,0.27816291128926834,False
test_0010,11,8,mV_8,66.9245,-0.26699653082677105,0.21477476436182444,False
test_0010,11,9,mV_9,68.016,-0.028875748920922855,0.1825131824567084,False
test_0010,11,10,mV_10,64.569,0.40530470115821676,0.31197951078630604,False
test_0010,11,11,mV_11,56.217,0.4084328919078678,0.46593981404584994,False
test_0010,11,12,mV_12,47.131,0.6415887712094474,0.6025914726241237,False
test_0010,11,13,mV_13,41.4065,0.7187554561697324,0.5791115650198775,False
test_0010,11,14,mV_14,35.682,0.2373465765305978,0.3693383817682502,False
test_0010,11,15,mV_15,33.614,0.2839049178420727,0.21858035344339943,False
test_0010,11,16,mV_16,34.709,0.06916500155885456,0.13717155655533178,False
test_0010,11,17,mV_17,37.781,-0.12645130526154524,0.11496971174790371,False
test_0010,11,18,mV_18,42.061,-0.13781123490966982,0.15589829294299984,False
test_0010,11,19,mV_19,42.3005,-0.2215193966911145,0.17553151596699185,False
test_0010,11,20,mV_20,42.54,-0.12127603557606854,0.1160178669608129,False
test_0010,12,0,mV_0,41.95,0.24492118134012733,0.3142521029999371,False
test_0010,12,1,mV_1,36.237,0.7671660493194938,0.6290830770679844,False
test_0010,12,2,mV_2,31.438,0.7370790282928226,0.5802529353335406,False
test_0010,12,3,mV_3,37.825,0.07968763542902325,0.2555182211436415,False
test_0010,12,4,mV_4,47.964,0.12561858542369686,0.22681641608634018,False
test_0010,12,5,mV_5,56.68,0.5763408580689438,0.5024589143605881,False
test_0010,12,6,mV_6,63.515,0.7315353558807679,0.6596511422967217,False
test_0010,12,7,mV_7,68.36,0.5991929993564072,0.6265625942812426,False
test_0010,12,8,mV_8,69.40950000000001,0.5763290225313883,0.6346266406775001,False
test_0010,12,9,mV_9,70.459,0.7866555182908168,0.7987561139044281,False
test_0010,12,10,mV_10,66.457,1.0453843965046907,0.9823568129693161,False
test_0010,12,11,mV_11,58.059,1.0520029405770657,1.138146325001689,False
test_0010,12,12,mV_12,49.168,1.4031950223479335,1.232171390454328,False
test_0010,12,13,mV_13,42.292,1.0702925765443791,1.1285067551279897,False
test_0010,12,14,mV_14,37.263,0.9702468450752668,0.8862952409590457,False
test_0010,12,15,mV_15,34.12,0.5343946971412701,0.6805596552920375,False
test_0010,12,16,mV_16,35.872,0.6832023818103433,0.8391558834656444,False
test_0010,12,17,mV_17,40.928,1.455824073100621,1.364861935126215,False
test_0010,12,18,mV_18,46.529,1.8645972124932744,1.6935574006518412,False
test_0010,12,19,mV_19,46.22,1.589211104520196,1.5550636184859443,False
test_0010,12,20,mV_20,45.19,1.177235052410111,0.9859203023351044,False
test_0010,13,0,mV_0,39.119,-0.8964316818267855,0.5779149090485256,False
test_0010,13,1,mV_1,32.768,-0.5187962725405316,0.5077563223937308,False
test_0010,13,2,mV_2,29.499,-0.09700106266707435,0.20268813499807609,False
test_0010,13,3,mV_3,37.436,-0.09795414211762396,0.12236041247597862,False
test_0010,13,4,mV_4,47.169,-0.19653230300159216,0.22018005668533575,False
test_0010,13,5,mV_5,54.18,-0.38970147862053467,0.4497992027514719,False
test_0010,13,6,mV_6,59.413,-0.823261550763226,0.806792347111982,False
